,category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos
432,bird,464251,1024,732,"bird, A small red bird perched by a wooden flower box","[72, 204, 512, 512]",10,3.888677059518759,27700026,4.5418134,2.2845433,0.384765625,0.421875
433,bird,460160,1024,768,"bird, a white bird some sand water rocks and grass","[268, 172, 512, 512]",46,2.7039881748540786,1901078373,3.83179,1.9091635,0.32275390625,0.394775390625
434,bird,106881,1024,852,"bird, A bird sitting perched on a tree branch.","[128, 256, 512, 512]",33,6.363575990083298,1245682962,4.1297708,1.968084,0.351318359375,0.398193359375
435,bird,60823,1024,768,"bird, A large brown cow standing in the middle of a flock of birds.","[376, 256, 512, 512]",12,6.352203040853406,143465762,4.9788003,2.4891245,0.349609375,0.3525390625
2872,toilet,453634,768,1024,"toilet, A bathroom with a toilette with it's seat down.","[25, 450, 512, 512]",31,8.832242835730762,1145441010,3.9610329,1.8669204,0.302490234375,0.431640625
2873,toilet,555012,1024,681,"toilet, The roll of toilet paper beside the toilet is empty. ","[336, 0, 512, 512]",25,3.5813548817879983,821827540,3.873793,2.0410604,0.425537109375,0.457763671875
2874,toilet,397327,1000,667,"toilet, a sink and a toilet that is in a small bathroom","[80, 146, 512, 512]",26,6.428333350464056,847200043,4.118783,2.1653569,0.4287109375,0.429931640625
2875,toilet,59920,683,1024,"toilet, a bathroom with a both a toilet and bidet","[171, 503, 512, 512]",24,7.997806746281609,757855135,4.7820125,2.4016578,0.2308349609375,0.4189453125
2876,toilet,155154,768,1024,"toilet, The bathroom is small and white and gray.","[17, 377, 512, 512]",35,7.444671666432088,1340589947,4.2254043,2.0866225,0.2215576171875,0.3857421875
2877,toilet,32285,1024,677,"toilet, A white toilet sitting next to a toilet paper roller.","[0, 165, 512, 512]",47,9.238421084414568,1938609420,3.8359468,2.0209463,0.41552734375,0.4287109375
2878,toilet,56350,612,612,"toilet, A picture of people is on the floor near a urinal.","[100, 0, 512, 512]",44,8.743542842645962,1786372013,4.178251,2.1545167,0.40185546875,0.3994140625
2879,toilet,272416,1024,768,"toilet, An old toilet in a bathroom with extended plumbing","[445, 144, 512, 512]",48,9.264138661438862,2014448640,4.4280367,2.2633562,0.2880859375,0.4052734375
2880,toilet,460841,1024,768,"toilet, a kitten that is sitting down by a  door","[512, 256, 512, 512]",19,1.2392896102083748,500051954,5.317041,2.6563823,0.2464599609375,0.317626953125
2881,toilet,306733,800,533,"toilet, A picture of a bathroom with a fern plant near the sink and a photo of a city above the toilet. ","[288, 21, 512, 512]",13,4.935232001165579,168571695,4.553748,2.3105521,0.1044921875,0.3310546875
2882,toilet,32817,768,1024,"toilet, A man climbing on a toilet bowl in a closet","[60, 437, 512, 512]",42,1.5863877763309675,1701289843,3.6345093,1.8323662,0.391357421875,0.411865234375
2883,toilet,569917,768,1024,"toilet, A small bathroom has a sink and a storage rack over the toilet.","[0, 512, 512, 512]",22,1.0506344561145364,644859804,3.9200337,2.1042051,0.180908203125,0.390380859375
2884,toilet,147518,768,1024,"toilet, Compact bathroom area, tub, toilet, magazine area and sink.","[37, 512, 512, 512]",48,8.475592932741314,2038980991,4.721071,2.317161,0.390869140625,0.420166015625
2885,toilet,138819,1024,768,"toilet, A bathroom sink beside a toilet and blue trashcan.","[512, 256, 512, 512]",27,9.84972019857558,906032039,4.751746,2.4321995,0.37255859375,0.439208984375
2886,toilet,85576,1024,819,"toilet, A commercial bathroom stall with empty toilet paper holders.","[0, 307, 512, 512]",40,8.061488674054116,1579638338,3.346111,1.6826048,0.46630859375,0.434814453125
2887,toilet,62025,768,1024,"toilet, A small bathroom where the vanity is over the sink and toilet.","[0, 512, 512, 512]",32,3.8404314098044585,1182859276,4.1443367,2.2358181,0.389404296875,0.440185546875
2888,toilet,365642,681,1023,"toilet, A young attractive woman sitting on a toilette on the side of a street.","[169, 511, 512, 512]",31,7.348003341305084,1131072087,5.918832,2.8303928,0.3037109375,0.42529296875
2889,toilet,327769,1024,678,"toilet, A cat lying down in a sink in a bathroom.","[0, 166, 512, 512]",44,3.69262965878422,1827983318,4.6886477,2.451285,0.0076370239257812,0.25390625
2890,toilet,211042,732,1023,"toilet, there is a cat that is drinking out of the toilet","[173, 186, 512, 512]",33,7.666736345881738,1217393872,4.170462,2.15057,0.2509765625,0.374755859375
2891,toilet,315492,612,612,"toilet, A little girl reaches for some wipes while her stuffed bear sits on the toilet.","[0, 100, 512, 512]",10,3.517724977734583,29768455,4.145606,2.0715508,0.0005483627319335,0.24462890625
2892,toilet,157807,1024,683,"toilet, a cat that is standing on a toilet and next to a sink","[126, 171, 512, 512]",16,8.043318237953184,335554307,4.02678,2.0425234,0.0849609375,0.32080078125
2893,toilet,350833,1024,768,"toilet, A bathroom with a tub, sink, counter and a toilet in it.","[100, 256, 512, 512]",31,9.88966672205119,1130085198,3.8605988,1.9796245,0.142822265625,0.3798828125
2894,toilet,23666,768,1024,"toilet, A toilet and bathtub in a dark room with abnormal plumbing.","[92, 512, 512, 512]",48,9.876146943522146,2002619399,4.7006016,2.3428032,0.341064453125,0.42529296875
2895,toilet,557172,1024,768,"toilet, A bathroom sink and mirror reflecting the shower and bathtub.","[512, 256, 512, 512]",25,8.945763102970082,807025520,5.943054,2.849533,0.2218017578125,0.35205078125
2896,toilet,360564,1024,683,"toilet, A walk in shower next to a toilet with a wooden seat.","[199, 171, 512, 512]",12,9.21529046605526,126659316,4.9336205,2.4000356,0.408447265625,0.442626953125
2897,toilet,408696,1024,768,"toilet, A man sitting on a toilet that isn't connected to anything. ","[225, 256, 512, 512]",20,7.373862226928552,544610078,3.8927732,1.9296917,0.361083984375,0.419921875
2898,toilet,187513,683,1024,"toilet, A bathroom with a sliding shower door next to a toilet.","[34, 512, 512, 512]",19,5.990471895371578,502803994,4.240292,2.2043314,0.2152099609375,0.421875
2899,toilet,267903,1024,681,"toilet, A very old toilet and sink in an old room. ","[447, 169, 512, 512]",11,9.309143872631983,78112099,5.63886,2.6346421,0.03533935546875,0.390869140625
2900,toilet,351362,681,1024,"toilet, A white bath tub sitting next to a toilet.","[169, 512, 512, 512]",50,1.807577018688813,2135232880,4.643378,2.3456361,0.39111328125,0.381103515625
2901,toilet,370818,755,1023,"toilet, a cabinet towels a toilet and a sink","[0, 511, 512, 512]",29,4.331183906260067,1006074700,4.22416,2.197374,0.2890625,0.34228515625
2902,toilet,257169,768,1024,"toilet, A bathroom that has a persons hand holding an object.","[256, 512, 512, 512]",32,6.453450491583366,1171239504,4.0031476,1.9712467,0.2486572265625,0.351806640625
2903,toilet,560279,612,612,"toilet, A toilet in a tiled stall with rainbow streaks around the room.","[52, 100, 512, 512]",43,5.29956907226817,1754370252,3.9526107,2.0958085,0.293701171875,0.354248046875
2904,toilet,117914,683,1024,"toilet, A toilet and towel rack are in a bathroom.","[0, 512, 512, 512]",30,8.135720924475056,1084998680,3.9748242,1.9934078,0.204833984375,0.399169921875
2905,toilet,103585,680,1024,"toilet, A toilet with two sinks and mirrors with lights on","[168, 354, 512, 512]",46,2.755777541311419,1933072943,4.8753467,2.4431512,0.368896484375,0.412109375
2906,toilet,89761,768,1024,"toilet, A toilet seat behind a tree in the open outdoor.","[168, 500, 512, 512]",25,1.5602814767499709,825039645,5.327388,2.4999309,0.236328125,0.402587890625
2907,toilet,6818,683,1024,"toilet, A bathroom with no toilets and a red and green bucket. ","[123, 512, 512, 512]",27,2.138665665159264,914582800,4.9029064,2.451477,0.09912109375,0.30322265625
2908,toilet,292005,768,1024,"toilet, a bathroom with a tub and a shower curtain ","[256, 512, 512, 512]",11,9.665034264254464,86984129,4.0955873,2.1862836,0.14306640625,0.3603515625
2909,toilet,389804,1024,680,"toilet, A very simple and modern bathroom with a white toilet.","[95, 118, 512, 512]",30,2.194970835064874,1058021795,4.7699566,2.3845494,0.38427734375,0.420166015625
2910,toilet,58029,1024,765,"toilet, An undecorated bath room with shower, toilet and sink","[57, 253, 512, 512]",29,3.0348849462685425,1014848104,4.390233,2.2465932,0.1802978515625,0.403076171875
2911,toilet,286907,768,1024,"toilet, A bathroom scene with focus on the toilet.","[235, 469, 512, 512]",39,4.393507338605968,1521018998,4.8741417,2.359941,0.342041015625,0.430419921875
2912,toilet,357567,768,1024,"toilet, A small bathroom with a white toilet next to a shower curtain covered bath tub.","[256, 512, 512, 512]",28,6.610794772067163,946897390,4.075127,2.1225505,0.1448974609375,0.3916015625
2913,toilet,520910,683,1024,"toilet, A person and a toilet standing in a room.","[0, 505, 512, 512]",23,8.038865176023725,693415842,4.425546,2.2324219,0.1961669921875,0.375244140625
2914,toilet,102644,768,1024,"toilet, A white toilet sitting in a bathroom next to a shower.","[0, 435, 512, 512]",17,1.7078400439235306,411317620,3.9161966,1.8643731,0.369140625,0.40771484375
2915,toilet,309495,669,1024,"toilet, A toilet that is in a bathroom with the lid up.","[157, 418, 512, 512]",40,9.381137078287315,1594737559,4.507431,2.2677178,0.345458984375,0.410400390625
2916,toilet,53505,685,1023,"toilet, A toilet sitting underneath a medicine cabinet in a bathroom.","[103, 511, 512, 512]",20,7.865125519139077,548344684,5.304199,2.669989,0.37744140625,0.411865234375
2917,toilet,237316,515,687,"toilet, The tiny white bathroom has a toilet and pedestal sink.","[0, 175, 512, 512]",10,3.888677059518759,27700026,4.0916038,2.0414863,0.44580078125,0.420654296875
2918,toilet,363784,1024,768,"toilet, A bathroom scene with a dirty tub, toilet and sink.","[0, 256, 512, 512]",46,2.7039881748540786,1901078373,4.972058,2.5424285,0.452880859375,0.412109375
2919,toilet,409358,612,612,"toilet, A white toilet and sink in a room.","[0, 100, 512, 512]",33,6.363575990083298,1245682962,4.7651124,2.4607918,0.2313232421875,0.433349609375
2920,toilet,462614,1024,774,"toilet, a bathroom with red walls a shower a sink mirror and toilet","[0, 262, 512, 512]",12,6.352203040853406,143465762,3.9588237,1.9996824,0.311279296875,0.4072265625
2921,toilet,342295,683,1024,"toilet, A white toilet sitting next to a bath tub filled with paintings.","[171, 503, 512, 512]",24,3.407215229474313,783154264,4.0329885,2.0567496,0.27001953125,0.412353515625
882,cat,269314,1024,768,"cat, A cat sitting on top of a banana tree.","[277, 96, 512, 512]",31,8.832242835730762,1145441010,4.868928,2.3390138,0.1866455078125,0.356201171875
883,cat,245764,1024,768,"cat, A cat sits on the edge of a toilet.","[295, 256, 512, 512]",25,3.5813548817879983,821827540,5.3260846,2.5246,0.1510009765625,0.3994140625
884,cat,458255,1023,685,"cat, A little girl is laying in bed with a book and a cat is next to her.","[340, 154, 512, 512]",26,6.428333350464056,847200043,4.7989984,2.3990688,0.30712890625,0.39111328125
885,cat,312340,1024,680,"cat, A black and white cat sitting on top of leaves.","[181, 108, 512, 512]",24,7.997806746281609,757855135,5.7081633,2.6903486,0.281982421875,0.396484375
886,cat,290843,685,1023,"cat, A woman sitting on a laptop computer next to a cat.","[0, 343, 512, 512]",35,7.444671666432088,1340589947,4.9421515,2.37429,0.229736328125,0.396240234375
887,cat,533536,1024,768,"cat, a cat intently watching something that caught its interest  on tv","[136, 256, 512, 512]",47,9.238421084414568,1938609420,5.5717287,2.6635206,0.302001953125,0.370849609375
888,cat,320554,1024,768,"cat, A black cat laying in the sun under a bench","[326, 245, 512, 512]",44,8.743542842645962,1786372013,4.4065275,2.147136,0.2314453125,0.40283203125
889,cat,460841,1024,768,"cat, A cat looks at a person holding a bottle.","[0, 87, 512, 512]",48,9.264138661438862,2014448640,4.0104704,1.8060653,0.2333984375,0.35205078125
890,cat,101420,1024,768,"cat, A cat sitting on the back of a sofa looking out a window.","[75, 0, 512, 512]",19,1.2392896102083748,500051954,4.4357963,2.2001827,0.2159423828125,0.369384765625
891,cat,357941,800,600,"cat, A black and white cat sits on a red cloth that is over a television set.","[193, 22, 512, 512]",13,4.935232001165579,168571695,4.8260922,2.463352,0.2435302734375,0.359130859375
892,cat,71226,1024,681,"cat, Two dogs and a cat sleeping on their human's bed","[367, 0, 512, 512]",17,5.364498942795593,388528798,5.2264066,2.527397,0.262939453125,0.369384765625
893,cat,401991,1024,607,"cat, A white dog laying next to a cat on a bed.","[0, 0, 512, 512]",42,1.5863877763309675,1701289843,4.366003,2.1853638,0.235107421875,0.387939453125
894,cat,469067,1024,768,"cat, this is a person sleeping on a bed with a cat","[422, 256, 512, 512]",22,1.0506344561145364,644859804,5.40316,2.563793,0.09576416015625,0.3486328125
895,cat,107087,1024,683,"cat, A black cat sits in a car and looks out.","[0, 88, 512, 512]",48,8.475592932741314,2038980991,5.9799027,2.7236316,0.1942138671875,0.39306640625
896,cat,277584,1024,768,"cat, A cat outside looking through a window. ","[320, 170, 512, 512]",27,9.84972019857558,906032039,5.881343,2.7849329,0.25927734375,0.39697265625
897,cat,77396,1024,768,"cat, These two cats are playing in a room that has a large TV and a laptop computer.","[243, 201, 512, 512]",40,8.061488674054116,1579638338,5.0683327,2.5265558,0.2200927734375,0.349853515625
898,cat,519764,1024,768,"cat, A cat sitting on top of a black leather chair.","[350, 126, 512, 512]",32,3.8404314098044585,1182859276,5.1468706,2.4262254,0.31640625,0.380126953125
899,cat,327769,1024,678,"cat, A cat lying down in a sink in a bathroom.","[267, 44, 512, 512]",31,7.348003341305084,1131072087,4.5980344,2.2250664,0.1378173828125,0.3974609375
900,cat,78426,800,534,"cat, A gray cat lying on a desk near a telephone.","[0, 22, 512, 512]",44,3.69262965878422,1827983318,5.6085668,2.5203884,0.250732421875,0.3779296875
901,cat,181859,681,1024,"cat, A cute cat laying down in a sink.","[83, 312, 512, 512]",33,7.666736345881738,1217393872,5.8894086,2.7315347,0.1016845703125,0.378662109375
902,cat,456292,768,1024,"cat, A cat climbing into a cat door on a wall.","[141, 422, 512, 512]",10,3.517724977734583,29768455,4.6857514,2.3326826,0.1954345703125,0.3837890625
903,cat,279145,1024,768,"cat, A cat in front of a wooden bench in a garden.","[0, 256, 512, 512]",16,8.043318237953184,335554307,5.0771313,2.489541,0.200927734375,0.346435546875
904,cat,316015,1024,819,"cat, A cat is sitting on a desk next to a computer.","[512, 289, 512, 512]",31,9.88966672205119,1130085198,4.94233,2.4701178,0.310791015625,0.39892578125
905,cat,366199,1023,683,"cat, A cat hides underneath the cover of blankets.","[264, 82, 512, 512]",48,9.876146943522146,2002619399,5.394716,2.6693301,0.302978515625,0.37939453125
906,cat,10363,1024,577,"cat, A gray cat standing on top of a black car.","[317, 25, 512, 512]",25,8.945763102970082,807025520,4.9265575,2.3759592,0.23193359375,0.38427734375
907,cat,117374,1024,684,"cat, Two cats sitting in the dirt under a tree.","[512, 172, 512, 512]",12,9.21529046605526,126659316,4.6664777,2.289982,0.202880859375,0.41357421875
908,cat,94336,800,538,"cat, A large cat sitting in a bathroom sink under a mirror.","[168, 0, 512, 512]",20,7.373862226928552,544610078,5.6885905,2.605848,0.1571044921875,0.42041015625
909,cat,153217,600,800,"cat, a black cat standing in front of a motorcycle","[0, 288, 512, 512]",19,5.990471895371578,502803994,5.4595947,2.5326679,0.2529296875,0.3994140625
910,cat,176778,683,1024,"cat, A cat standing next to a white toilet near a bath tub.","[171, 512, 512, 512]",11,9.309143872631983,78112099,4.4826107,2.3161032,0.20263671875,0.395263671875
911,cat,565391,768,1024,"cat, A cat sleeps on top of a parked jeep.","[180, 224, 512, 512]",50,1.807577018688813,2135232880,5.446587,2.6554506,0.0611572265625,0.247314453125
912,cat,243344,768,1024,"cat, Awake cat near ceiling on a closed refrigerator  ","[110, 155, 512, 512]",29,4.331183906260067,1006074700,4.8515024,2.4830124,0.2257080078125,0.370361328125
913,cat,117908,1023,654,"cat, A man looking in the refrigerator with a cat also looking inside ","[511, 142, 512, 512]",32,6.453450491583366,1171239504,5.262926,2.6067455,0.21240234375,0.373779296875
914,cat,174231,768,1024,"cat, A dark cat hiding in between a laptop. ","[138, 221, 512, 512]",43,5.29956907226817,1754370252,4.33967,2.278251,0.2281494140625,0.36279296875
915,cat,291490,1024,629,"cat, A cat peeking it's head out of the blankets.","[128, 61, 512, 512]",30,8.135720924475056,1084998680,6.5546927,3.0406737,0.2119140625,0.384521484375
916,cat,84650,1024,768,"cat, a cat laying on a luggage bag on the ground","[405, 164, 512, 512]",46,2.755777541311419,1933072943,5.5484242,2.6448293,0.2880859375,0.37451171875
917,cat,530099,800,600,"cat, A orange calico cat on top of a vehicle.","[215, 88, 512, 512]",25,1.5602814767499709,825039645,5.0721045,2.5328183,0.1810302734375,0.40234375
918,cat,14007,1023,681,"cat, A cat stands on top of a blue electric device.","[349, 105, 512, 512]",27,2.138665665159264,914582800,5.4984055,2.6852272,0.31494140625,0.352294921875
919,cat,478393,768,1024,"cat, Teddybear, kitten and calico cat are all taking a nap on the bed.","[21, 60, 512, 512]",11,9.665034264254464,86984129,4.71455,2.3433914,0.26318359375,0.358154296875
920,cat,555705,1023,594,"cat, Two cats sitting on top of a pair of shoes.","[511, 8, 512, 512]",30,2.194970835064874,1058021795,6.6873145,3.0410593,0.184326171875,0.38623046875
921,cat,375493,1024,768,"cat, A woman in yellow shirt and skirt with cats in grass.","[59, 186, 512, 512]",29,3.0348849462685425,1014848104,6.2354393,2.9711144,0.1290283203125,0.2763671875
922,cat,413395,1024,673,"cat, A man sits on the couch with two cats on his lap.","[0, 161, 512, 512]",39,4.393507338605968,1521018998,4.79777,2.2781827,0.249755859375,0.380859375
923,cat,176857,800,600,"cat, a group of people that are petting a cat","[128, 32, 512, 512]",28,6.610794772067163,946897390,5.554709,2.6218631,0.332763671875,0.35400390625
924,cat,134882,769,768,"cat, A cat laying on a bed in front of a book shelf.","[162, 177, 512, 512]",23,8.038865176023725,693415842,5.3989234,2.5976124,0.3037109375,0.391357421875
925,cat,23272,1024,768,"cat, A Calico cat laying on the hood of a Mercedes.","[254, 0, 512, 512]",17,1.7078400439235306,411317620,4.3438134,2.1646812,0.2232666015625,0.392822265625
926,cat,466156,800,600,"cat, The striped cat is sitting on top of the car.","[175, 0, 512, 512]",40,9.381137078287315,1594737559,5.1966686,2.5024188,0.095703125,0.37841796875
927,cat,491757,1024,767,"cat, A cat sitting on top of a bed.","[440, 160, 512, 512]",20,7.865125519139077,548344684,5.4400954,2.4920135,0.272216796875,0.363037109375
928,cat,121586,1024,765,"cat, Office space with cat on the television and work.","[84, 0, 512, 512]",10,3.888677059518759,27700026,3.7639868,1.8795183,0.283203125,0.330810546875
929,cat,492284,1024,768,"cat, A woman pets the cat that is standing on the rocks.","[238, 77, 512, 512]",46,2.7039881748540786,1901078373,5.395468,2.5840278,0.301025390625,0.367431640625
930,cat,540928,1023,728,"cat, A cat that is standing on a wood floor.","[365, 0, 512, 512]",33,6.363575990083298,1245682962,4.645123,2.2773683,0.256103515625,0.356689453125
931,cat,409867,685,1023,"cat, A tall clear glass window with two cats sitting at the base of it.","[0, 511, 512, 512]",12,6.352203040853406,143465762,5.566249,2.6069474,0.273681640625,0.384033203125
1825,motorcycle,402433,1024,682,"motorcycle, A motorcycle shaped pizza cutter near a cheesy pizza.","[143, 0, 512, 512]",31,8.832242835730762,1145441010,5.341899,2.587345,0.043701171875,0.314697265625
1826,motorcycle,102411,1024,683,"motorcycle, Two people riding a motorcycle to the beach.","[227, 171, 512, 512]",25,3.5813548817879983,821827540,6.000477,2.7827184,0.1639404296875,0.384521484375
1827,motorcycle,8211,1024,734,"motorcycle, Two men talking to each other on a street corner
","[58, 121, 512, 512]",26,6.428333350464056,847200043,5.516457,2.6352177,0.2734375,0.37890625
1828,motorcycle,356387,994,666,"motorcycle, A row of parked motorcycles sitting in front of a tall building.","[148, 154, 512, 512]",24,7.997806746281609,757855135,5.5719857,2.7023568,0.08367919921875,0.346435546875
1829,motorcycle,513580,1024,774,"motorcycle, A motorcycle driving by a red and white biplane.","[28, 262, 512, 512]",35,7.444671666432088,1340589947,5.404191,2.6331453,0.2174072265625,0.388427734375
1830,motorcycle,396338,1024,683,"motorcycle, A couple of cars on a city street.","[341, 124, 512, 512]",47,9.238421084414568,1938609420,5.461734,2.6918306,0.513671875,0.407470703125
1831,motorcycle,433204,1024,768,"motorcycle, a person riding a motorcycle on a city road with a sky background","[190, 202, 512, 512]",44,8.743542842645962,1786372013,4.1052465,2.045766,0.13916015625,0.390625
1832,motorcycle,33854,1024,683,"motorcycle, Two cars facing towards a variety of motorcycles.","[389, 125, 512, 512]",48,9.264138661438862,2014448640,5.018717,2.4890702,0.3662109375,0.369873046875
1833,motorcycle,227399,1024,771,"motorcycle, A white and yellow train traveling down a road next to a red motorcycle.","[512, 165, 512, 512]",19,1.2392896102083748,500051954,5.1188416,2.4295,0.316650390625,0.387451171875
1834,motorcycle,69213,1024,683,"motorcycle, Two men wearing suits and hats are walking together.","[512, 44, 512, 512]",13,4.935232001165579,168571695,5.239364,2.5703757,0.305419921875,0.35791015625
1835,motorcycle,226417,800,533,"motorcycle, Many people are driving motorcycles through an intersection.","[257, 21, 512, 512]",17,5.364498942795593,388528798,4.7598367,2.3837578,0.175537109375,0.371337890625
1836,motorcycle,70774,903,600,"motorcycle, Small motorcycle with several bicycles tied to the back of it. ","[100, 88, 512, 512]",42,1.5863877763309675,1701289843,6.246073,2.7933512,0.374267578125,0.402099609375
1837,motorcycle,203389,720,540,"motorcycle, A group of young people riding motorcycles near a river.","[84, 28, 512, 512]",22,1.0506344561145364,644859804,4.411609,2.1927524,0.2158203125,0.34521484375
1838,motorcycle,140420,1024,684,"motorcycle, A motorcycle is parked on a dirt road in a forest.","[424, 172, 512, 512]",48,8.475592932741314,2038980991,5.1426225,2.5156922,0.29931640625,0.36962890625
1839,motorcycle,7816,1024,683,"motorcycle, a rider dressed in white riding a matching white motorcycle ","[310, 154, 512, 512]",27,9.84972019857558,906032039,5.2131,2.397512,0.1873779296875,0.380859375
1840,motorcycle,165518,612,612,"motorcycle, A man drives a motorcycle down a road in the fog.","[91, 100, 512, 512]",40,8.061488674054116,1579638338,4.268004,2.1666229,0.149658203125,0.355712890625
1841,motorcycle,19109,1023,685,"motorcycle, A row of parked motorcycles sitting in front of a restaurants.","[0, 173, 512, 512]",32,3.8404314098044585,1182859276,4.0812483,2.0559146,0.0870361328125,0.35107421875
1842,motorcycle,214192,1023,698,"motorcycle, two motocross racers in the middle of a race","[400, 186, 512, 512]",31,7.348003341305084,1131072087,4.4113836,2.1823618,0.2474365234375,0.326416015625
1843,motorcycle,246963,845,555,"motorcycle, A group of men riding on the back of motorcycles.","[333, 43, 512, 512]",44,3.69262965878422,1827983318,3.6380959,1.7745403,0.258544921875,0.37158203125
1844,motorcycle,446651,1024,682,"motorcycle, Young girl with helmet on hold on tight to her father driving the motorcycle.","[512, 170, 512, 512]",33,7.666736345881738,1217393872,5.8414574,2.752204,0.10302734375,0.352783203125
1845,motorcycle,192699,1023,731,"motorcycle, Two people wearing helmets while riding their motorcycles.","[511, 219, 512, 512]",10,3.517724977734583,29768455,5.461977,2.511212,0.2001953125,0.389892578125
1846,motorcycle,245448,1024,768,"motorcycle, A man standing with his motorcycle outside of a repair shop.","[367, 181, 512, 512]",16,8.043318237953184,335554307,6.1613193,2.7650785,0.2125244140625,0.373046875
1847,motorcycle,296649,1024,683,"motorcycle, People are walking and riding motorcycles on the street","[297, 171, 512, 512]",31,9.88966672205119,1130085198,5.1131034,2.4769223,0.1748046875,0.337158203125
1848,motorcycle,145620,1023,698,"motorcycle, a black and white photo of a person riding a dirt bike","[329, 127, 512, 512]",48,9.876146943522146,2002619399,5.5394998,2.543674,0.1435546875,0.370361328125
1849,motorcycle,119516,1024,683,"motorcycle, A beautiful woman standing on the side of a rad next to a street.","[512, 157, 512, 512]",25,8.945763102970082,807025520,5.783613,2.7978632,0.384033203125,0.356201171875
1850,motorcycle,574702,533,800,"motorcycle, a bunch of motorcycles are parked on a street","[21, 288, 512, 512]",12,9.21529046605526,126659316,5.159823,2.4520864,0.2440185546875,0.371826171875
1851,motorcycle,441586,1024,680,"motorcycle, MAN ON A CONTRAPTION, SURROUNDED BY A BICYCLE AND ANOTHER PERSON","[356, 168, 512, 512]",20,7.373862226928552,544610078,6.0435004,2.7526557,0.0006523132324218,0.28564453125
1852,motorcycle,135410,768,1024,"motorcycle, A bike leaning up to a parking meter.","[177, 236, 512, 512]",19,5.990471895371578,502803994,4.9387074,2.451508,0.1922607421875,0.341796875
1853,motorcycle,259830,680,1024,"motorcycle, A moped is parked next to bicycles on a sidewalk.","[0, 477, 512, 512]",11,9.309143872631983,78112099,5.303383,2.4908113,0.229736328125,0.3671875
1854,motorcycle,11511,1023,743,"motorcycle, A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them. ","[511, 0, 512, 512]",50,1.807577018688813,2135232880,5.7178445,2.7643435,0.0855712890625,0.276611328125
1855,motorcycle,538364,1024,768,"motorcycle, A policeman on a motorcycle at night watching pedestrians cross a street","[448, 195, 512, 512]",29,4.331183906260067,1006074700,5.7592106,2.6301742,0.07958984375,0.34716796875
1856,motorcycle,177934,1024,768,"motorcycle, Two young women are washing two motorcycles with hoses..","[62, 194, 512, 512]",32,6.453450491583366,1171239504,5.634484,2.6392186,0.2059326171875,0.36083984375
1857,motorcycle,480021,1024,753,"motorcycle, A painting of a man and woman riding together on a motorcycle.","[344, 241, 512, 512]",43,5.29956907226817,1754370252,6.2537074,2.8514025,0.267578125,0.357666015625
1858,motorcycle,48924,1024,680,"motorcycle, a green tent and a parked motorcycle and some trees","[345, 155, 512, 512]",30,8.135720924475056,1084998680,6.2447286,2.8086948,0.297607421875,0.40771484375
1859,motorcycle,147740,800,600,"motorcycle, A woman walking while carrying bananas on her hat.","[0, 88, 512, 512]",46,2.755777541311419,1933072943,5.1929383,2.5614686,0.054412841796875,0.349609375
1860,motorcycle,380706,1023,681,"motorcycle, A man riding a motorcycle down a city street.","[280, 169, 512, 512]",25,1.5602814767499709,825039645,5.026311,2.4452891,0.2403564453125,0.374267578125
1861,motorcycle,178982,1024,683,"motorcycle, there are two people on motorcycles approaching a tunnel","[297, 171, 512, 512]",27,2.138665665159264,914582800,5.8265095,2.816447,0.1741943359375,0.35986328125
1862,motorcycle,534827,612,612,"motorcycle, People are riding on motorcycles together down a street.","[100, 100, 512, 512]",11,9.665034264254464,86984129,3.9565604,2.1023202,0.1678466796875,0.387939453125
1863,motorcycle,165681,1024,710,"motorcycle, This black and white photo shows many motorcycles parked next to each other","[433, 198, 512, 512]",30,2.194970835064874,1058021795,5.978124,2.7862961,0.23681640625,0.392578125
1864,motorcycle,18737,800,534,"motorcycle, A motorcycle parked near a fence by a beach.","[272, 22, 512, 512]",29,3.0348849462685425,1014848104,5.5472865,2.677943,0.329345703125,0.41650390625
1865,motorcycle,122166,1024,768,"motorcycle, a person riding on a bicycle on the street in front of some cars","[0, 256, 512, 512]",39,4.393507338605968,1521018998,3.890073,1.9162214,0.34765625,0.39453125
1866,motorcycle,472375,612,612,"motorcycle, A small black and brown dog sitting next to a motorcycle.","[54, 0, 512, 512]",28,6.610794772067163,946897390,4.2966433,2.0344558,0.197265625,0.330322265625
1867,motorcycle,578871,768,1024,"motorcycle, A  young child standing in front of a table with plates of food.","[256, 0, 512, 512]",23,8.038865176023725,693415842,5.1672635,2.5426145,0.207763671875,0.32470703125
1868,motorcycle,276284,800,1023,"motorcycle, A motorcycle is parked in a parking lot.","[236, 329, 512, 512]",17,1.7078400439235306,411317620,6.4373555,3.0095577,0.393798828125,0.441162109375
1869,motorcycle,579902,889,1024,"motorcycle, A person riding a motorcycle down a street.","[172, 469, 512, 512]",40,9.381137078287315,1594737559,5.2656045,2.5894377,0.2447509765625,0.412109375
1870,motorcycle,54593,1024,683,"motorcycle, The action in an organized youth baseball game.","[0, 1, 512, 512]",20,7.865125519139077,548344684,5.192715,2.581211,0.08929443359375,0.253662109375
